150, 7, 5, 150, 1.98457
150, 7, 6, 150, 1.98384
150, 7, 7, 150, 1.95784
150, 8, 1, 150, 2.17101
150, 8, 2, 150, 2.19304
150, 8, 3, 150, 2.18111
150, 8, 4, 150, 2.21988
150, 8, 5, 150, 2.24258
150, 8, 6, 150, 2.28529
150, 8, 7, 150, 2.24357
150, 8, 8, 150, 2.26364
150, 9, 1, 150, 2.45717
150, 9, 2, 150, 2.56233
150, 9, 3, 150, 2.48283
150, 9, 4, 150, 2.41795
150, 9, 5, 150, 2.50662
150, 9, 6, 150, 2.54796
150, 9, 7, 150, 2.5019
150, 9, 8, 150, 2.52829
150, 9, 9, 150, 2.44502
150, 10, 1, 150, 2.66658
150, 10, 2, 150, 2.67574
150, 10, 3, 150, 2.62734
150, 10, 4, 150, 2.62635
150, 10, 5, 150, 2.70729
150, 10, 6, 150, 2.74631
150, 10, 7, 150, 2.71726
150, 10, 8, 150, 2.71713
150, 10, 9, 150, 2.63254
150, 10, 10, 150, 2.64393
200, 4, 1, 200, 2.11116
200, 4, 2, 200, 2.15786
200, 4, 3, 200, 2.12823
200, 4, 4, 200, 2.12769
200, 5, 1, 200, 2.20133
200, 5, 2, 200, 2.21607
200, 5, 3, 200, 2.17088
200, 5, 4, 200, 2.19129
200, 5, 5, 200, 2.19208
200, 6, 1, 200, 2.33666
200, 6, 2, 200, 2.3003
200, 6, 3, 200, 2.3149
200, 6, 4, 200, 2.33444
200, 6, 5, 200, 2.32205
200, 6, 6, 200, 2.34491
200, 7, 1, 200, 2.5748
200, 7, 2, 200, 2.50712
200, 7, 3, 200, 2.51007
200, 7, 4, 200, 2.50815
200, 7, 5, 200, 3.5148
200, 7, 6, 200, 2.43832
200, 7, 7, 200, 2.47292
200, 8, 1, 200, 2.63001
200, 8, 2, 200, 2.63976
200, 8, 3, 200, 2.69048
200, 8, 4, 200, 2.71191
200, 8, 5, 200, 2.74751
200, 8, 6, 200, 3.7025
200, 8, 7, 200, 2.77891
200, 8, 8, 200, 2.74688
200, 9, 1, 200, 2.99776
200, 9, 2, 200, 2.94768
200, 9, 3, 200, 3.98749
200, 9, 4, 200, 2.95574
200, 9, 5, 200, 3.03978
200, 9, 6, 200, 3.1049
200, 9, 7, 200, 3.02302
200, 9, 8, 200, 2.97999
200, 9, 9, 200, 3.94131
200, 10, 1, 200, 3.22673
200, 10, 2, 200, 2.9788
200, 10, 3, 200, 3.01517
200, 10, 4, 200, 4.20583
200, 10, 5, 200, 3.12195
200, 10, 6, 200, 3.16046
200, 10, 7, 200, 3.11966
200, 10, 8, 200, 3.07661
200, 10, 9, 200, 3.02378
200, 10, 10, 200, 3.05525
250, 4, 1, 250, 2.50915
250, 4, 2, 250, 2.46414
250, 4, 3, 250, 2.50621
250, 4, 4, 250, 2.54037
250, 5, 1, 250, 2.59095
250, 5, 2, 250, 2.61273
250, 5, 3, 250, 2.57564
250, 5, 4, 250, 2.60212
250, 5, 5, 250, 2.59223
250, 6, 1, 250, 2.71035
250, 6, 2, 250, 2.68137
250, 6, 3, 250, 3.74979
250, 6, 4, 250, 2.74523
250, 6, 5, 250, 3.75695
250, 6, 6, 250, 2.71788
250, 7, 1, 250, 2.86149
250, 7, 2, 250, 3.84237
250, 7, 3, 250, 2.90005
250, 7, 4, 250, 3.86817
250, 7, 5, 250, 3.89697
250, 7, 6, 250, 2.87523
250, 7, 7, 250, 2.98088
250, 8, 1, 250, 4.27525
250, 8, 2, 250, 4.28508
250, 8, 3, 250, 3.33755
250, 8, 4, 250, 4.22989
250, 8, 5, 250, 3.25134
250, 8, 6, 250, 3.27617
250, 8, 7, 250, 4.33514
250, 8, 8, 250, 3.26801
250, 9, 1, 250, 4.49534
250, 9, 2, 250, 3.53757
250, 9, 3, 250, 3.62442
250, 9, 4, 250, 4.45011
250, 9, 5, 250, 3.49292
250, 9, 6, 250, 3.54639
250, 9, 7, 250, 3.53612
250, 9, 8, 250, 3.41726
250, 9, 9, 250, 3.57114
250, 10, 1, 250, 3.66609
250, 10, 2, 250, 3.70126
250, 10, 3, 250, 3.80469
250, 10, 4, 250, 3.75391
250, 10, 5, 250, 3.83216
250, 10, 6, 250, 3.76329
250, 10, 7, 250, 3.70614
250, 10, 8, 250, 3.7109
250, 10, 9, 250, 3.78784
250, 10, 10, 250, 3.86331
300, 4, 1, 300, 3.21717
300, 4, 2, 300, 3.15903
300, 4, 3, 300, 3.2177
300, 4, 4, 300, 3.13089
300, 5, 1, 300, 3.24433
300, 5, 2, 300, 3.26461
300, 5, 3, 300, 3.30055
300, 5, 4, 300, 3.29316
300, 5, 5, 300, 3.24355
300, 6, 1, 300, 4.45193
300, 6, 2, 300, 4.53464
300, 6, 3, 300, 3.43086
300, 6, 4, 300, 4.51897
300, 6, 5, 300, 4.30625
300, 6, 6, 300, 4.32987
300, 7, 1, 300, 3.5896
300, 7, 2, 300, 4.61107
300, 7, 3, 300, 3.62624
300, 7, 4, 300, 4.65606
300, 7, 5, 300, 3.48457
300, 7, 6, 300, 4.48554
300, 7, 7, 300, 3.54535
300, 8, 1, 300, 3.76696
300, 8, 2, 300, 4.76003
300, 8, 3, 300, 3.74726
300, 8, 4, 300, 4.80264
300, 8, 5, 300, 3.79474
300, 8, 6, 300, 4.81026
300, 8, 7, 300, 3.75034
300, 8, 8, 300, 3.70872
300, 9, 1, 300, 4.94849
300, 9, 2, 300, 4.00131
300, 9, 3, 300, 4.0546
300, 9, 4, 300, 4.08188
300, 9, 5, 300, 4.06703
300, 9, 6, 300, 4.04069
300, 9, 7, 300, 3.98593
300, 9, 8, 300, 4.00878
300, 9, 9, 300, 4.14647
300, 10, 1, 300, 4.1635
300, 10, 2, 300, 4.24399
300, 10, 3, 300, 4.32934
300, 10, 4, 300, 4.53505
300, 10, 5, 300, 4.38706
300, 10, 6, 300, 4.29914
300, 10, 7, 300, 4.30468
300, 10, 8, 300, 4.48818
300, 10, 9, 300, 4.45113
300, 10, 10, 300, 4.42868
...........Finished ........
